"V1","V2","V3","V4","target"
0.769003886953825,0.839642727514247,0.106782691106468,0.736627658510416,0
0.835659015353107,0.820982087731574,0.121804122601073,0.644325631722997,0
0.786628590384296,0.416648269204144,0.31060805134943,0.78695090791711,0
0.757105048713123,0.871699214584261,0.0549206280827967,0.450439637378725,0
0.531578074407402,0.348662473292497,0.424662373188016,0.687361902943343,0
0.822858749972957,0.877274581192679,0.0571003941671872,0.489711485128709,0
0.76681161615069,0.628108079791354,0.259115600835721,0.828574156414523,0
0.658712473588185,0.260549229738781,0.592314816809184,0.72251834474481,0
0.73883131774225,0.730855725227973,0.195259224158356,0.72157723887722,0
0.618573725922881,0.858767357538158,0.12985116419325,0.710407630686416,0
0.596153430110551,0.843826123398953,0.132362633812221,0.703940823990471,0
0.795563536190497,0.414092581020554,0.330872121825662,0.855734380825081,0
0.644801649972236,0.802089452828282,0.234348116397786,0.494412468061504,0
0.394125579617651,0.921099207848919,0.337402804402611,0.510288514871291,0
0.753311843310329,0.841887841584751,0.0988476533051888,0.725222546532457,0
0.845077126106051,0.388539441041434,0.378042949145971,0.911581512498068,0
0.700517058607187,0.630042619748772,0.243723695263532,0.830572756121735,0
0.565782546928297,0.621911564956763,0.414844810132035,0.831983051001573,0
0.61224931311252,0.332789516814033,0.58711094837056,0.585540613037271,0
0.885879324145988,0.927991708045366,0.0401964374178819,0.404348181892577,0
0.925138278923191,0.810609660725845,0.114868503241648,0.732982350855179,0
0.531575189840556,0.348662473292497,0.424662373188016,0.687361902943343,0
0.791691005199432,0.895624646862266,0.0630064402179766,0.411995235367395,0
0.575322530630494,0.847852361298724,0.155211407155319,0.626340052920156,0
0.827575016766545,0.885327056992221,0.0261313459840179,0.436445802304118,0
0.558726175280704,0.309638648890352,0.586852478083874,0.516171563145021,0
0.590276125161356,0.375375588874711,0.467994916751029,0.719461341916946,0
0.480277495330607,0.829345137644202,0.320869321730889,0.437155041508679,0
0.981142144242765,0.88277136880863,0.0376849677989101,0.483955736199387,0
0.860516770150502,0.389703158501312,0.375053309496629,0.876428707820726,0
0.489942957690616,0.508710294222199,0.439093630861352,0.79130090837175,0
0.615169937044329,0.6511017897301,0.370219915135589,0.82175454867836,0
0.817702586735319,0.800386907991484,0.124871303336421,0.689831510224865,0
0.438237096971926,0.867519560556339,0.302263768927564,0.335097338534421,0
0.391284281274113,0.545644291610383,0.579356839769962,0.832571355828946,0
0.683728879562123,0.756408865207093,0.192933853145799,0.714404830100839,0
0.70168530817991,0.740610745864313,0.207624442673444,0.714287532847777,0
0.769530320403262,0.545799204481248,0.297835311348999,0.847856369968266,0
0.837245527118534,0.634843422002866,0.137015098972581,0.804234521763642,0
0.758828577403746,0.87835971966009,0.0659960798673186,0.464669885521518,0
0.808630624003923,0.8417344254566,0.0975165313287527,0.72298844303809,0
0.492965262603754,0.860395065239273,0.0681370754087061,0.158023950462369,0
0.507338201039886,0.863104169551015,0.209949813686002,0.598707002373223,0
0.577382832500415,0.733875403652801,0.327809248928425,0.783306054902389,0
0.71380048893408,0.774216361642974,0.193524457750878,0.821283541104049,0
0.451088563413596,0.873326922285376,0.0645917246429879,0.0950016821699082,0
0.658142771636054,0.763297623546756,0.248558812759816,0.576011347827273,0
0.451088563413596,0.873326922285376,0.0645917246429879,0.0950016821699082,0
0.789816036749382,0.742313290701112,0.122028130182868,0.715227729434336,0
0.625734663118649,0.638327090668932,0.351579899627372,0.785187266428435,0
0.819649669356525,0.332636100685882,0.375716716565791,0.724751538958146,0
0.887299973317757,0.664422799881757,0.160634975337627,0.869136273948189,0
0.734648695815215,0.733332834419095,0.205557541947574,0.641388653991289,0
0.691654226972142,0.745490127110875,0.177724169125724,0.664784454931486,0
0.863098457477879,0.721022125599165,0.120994249036121,0.731218345654091,0
0.855894251779417,0.545411922304086,0.298240248131475,0.885248733826164,0
0.692699882453901,0.768951569147643,0.201017080578112,0.812348036407612,0
0.926602196597653,0.702825476057729,0.131289982122472,0.817169044436564,0
0.734107839531546,0.361594330338601,0.424589139940121,0.867256790056103,0
0.451377741239931,0.940455832993448,0.21150020462231,0.136273948189167,0
0.71610093099395,0.532094279823534,0.425476554591078,0.755086972730662,0
0.54365070780059,0.722182101202259,0.304331531221057,0.734393555016049,0
0.814940613980053,0.938057302794793,0.0513408146121869,0.382125353483001,0
0.637200816332418,0.473558169034638,0.294289960583281,0.75355847131673,0
0.897403168696681,0.631513169464952,0.178021409955414,0.919583185575166,0
0.690767222666926,0.61262053456166,0.317914144786439,0.79553452085436,0
0.839949808536876,0.362832884934162,0.346556960389429,0.806351328004946,0
0.682603898492093,0.872088367689815,0.095082602795787,0.524982496340144,0
0.580014278605889,0.806658259961758,0.215560342042346,0.535330114478482,0
0.516723997432736,0.851568025085408,0.187434036228919,0.556025350755158,0
0.792895311857733,0.427256433187276,0.330208714756499,0.821166243850987,0
0.806193165018858,0.53379757303169,0.27480130096711,0.943451812651736,0
0.848077075626131,0.890127859246315,0.0576173347405605,0.426452803768061,0
0.808219573228335,0.38629432697093,0.384651172808926,0.876192294752539,0
0.825635145562455,0.923501479904358,0.0305253408576906,0.374723805886685,0
0.674173751883983,0.647696700056502,0.252508669524199,0.815405039235476,0
0.781400312975503,0.814168166527594,0.117965838843776,0.607054202242287,0
0.51138141906266,0.745258131990256,0.304516768259849,0.711700628313193,0
0.525744759102611,0.801393467466426,0.270299610140651,0.697826818334743,0
0.589446812193064,0.663723072663117,0.374092661597777,0.853970375623994,0
0.709992860697056,0.85536226786456,0.0826803368729403,0.684306718677542,0
0.830055744254304,0.601084390096054,0.268971072867082,0.85279467525028,0
0.869740172641326,0.837087039330657,0.101173885885368,0.660792711203252,0
0.642429093741211,0.806347685848672,0.217442867297047,0.507815270465643,0
0.741845690096561,0.763454781531692,0.200389859349086,0.856321776371423,0
0.798426468785381,0.615486796858337,0.262474422211213,0.842447966392973,0
0.426252442867548,0.586603404341302,0.552264845887092,0.870200132755031,0
0.571009382053667,0.770343539871355,0.263987765739764,0.761671985960701,0
0.804923955606516,0.41076232848264,0.316919034182695,0.838568064231612,0
0.782063763350136,0.54587666091668,0.318357852111918,0.870427453012903,0
0.614607446509314,0.801161472345807,0.107631335214423,0.6832428598707,0
0.800849504936215,0.649477823885769,0.258967841988498,0.813170935741109,0
0.818387671361299,0.822456379304539,0.107855342796218,0.646917082662739,0
0.684413964188103,0.278977874400835,0.57075839489952,0.79600461914764,0
0.743778349883536,0.582113176200294,0.318874792685291,0.833041454122225,0
0.461341756268524,0.343012269548395,0.587291877571241,0.530865544613874,0
0.720882100541577,0.555632055738699,0.2555353565813,0.85855587986579,0
0.663717197066396,0.257914962562723,0.578878669739591,0.769902070432909,0
0.783311338511131,0.924276044258682,0.0549206280827967,0.320048737463288,0
0.310105358804059,0.942083540694563,0.337109871411032,0.269956445438592,0
0.75063640756045,0.321331951340894,0.386826631055205,0.673368067868736,0
0.836654190915057,0.424775582139369,0.341499558446594,0.924284168507961,0
0.876547750398431,0.496708662772641,0.254796993128998,0.879011065950153,0
0.748674902105013,0.342701695435309,0.399267667521055,0.755675277558035,0
0.810909431812445,0.52388651696745,0.269118400930493,0.865728288642171,0
0.763393404437906,0.561749991580822,0.313744157494561,0.973194395191722,0
0.674678551082073,0.914442444629874,0.0757016391324014,0.343799158005765,0
0.373818229020185,0.81045250274091,0.156021280720271,0.610109386508088,0
0.731821820305908,0.872395199946117,0.044478428500657,0.413286414432109,0
0.718141762037658,0.920635217607681,0.0836754474766838,0.402465970157396,0
0.795729398784155,0.34819848305126,0.388416223318328,0.767314984042118,0
0.61730451651054,0.728453453172533,0.231801236349538,0.774840375714922,0
0.741131759802119,0.876346600710204,0.0895470308225817,0.541331369286305,0
0.812070469968053,0.770422118863823,0.172559071230103,0.846446075088428,0
0.636335446278548,0.774216361642974,0.17281754151679,0.633978013584659,0
0.690507611650765,0.624388674147886,0.192306201132961,0.766139283668403,0
0.78885691827301,0.792877001425647,0.149120124065738,0.790007910744974,0
0.659851877492446,0.769647554509499,0.220358842914683,0.821871845931422,0
0.716742747117236,0.541850048831231,0.326366123161092,0.946970730243596,0
0.574879749619598,0.373287632789143,0.427725246085252,0.750384171235804,0
0.757653116413907,0.915291846119882,0.0809442781140285,0.403648035498331,0
0.801433629722577,0.904608845001066,0.0479850087233722,0.344617510934104,0
0.402750434487881,0.856679401452589,0.302780709500937,0.311346917991944,0
0.399123091678746,0.587303131559943,0.53558058888147,0.858321285359666,0
0.441693529195422,0.889121299771373,0.278566351476511,0.302054065850132,0
0.723745033136462,0.784824525626106,0.175363473840653,0.806468625258008,0
0.338871701678097,1,0.371103021948435,0.236922265564618,0
0.78055657717298,0.407432075944725,0.324892842526978,0.762964983587477,0
0.844529058405267,0.564380516900096,0.230103345036294,0.950853360248052,0
0.757804556173334,0.556949189326728,0.302780709500937,0.899006155832583,0
0.743626910124109,0.352920706312887,0.386606931311521,0.750148667448648,0
0.877795325559426,0.839799885499182,0.103164107092855,0.640097474926576,0
0.653065933986688,0.745179552997789,0.244055829581924,0.829044254707803,0
0.539125543560565,0.72264983330028,0.315294979214681,0.740507560671777,0
0.432829255276954,0.867055570315102,0.264763176599823,0.292297480382262,0
0.807866213789672,0.935191040498116,0.0720485924138971,0.406112187093665,0
0.899992067441173,0.869607516641908,0.0148361944558124,0.420815261372832,0
0.870713713951929,0.822299221319603,0.114610032954962,0.6832428598707,0
0.88584326706041,0.909716479511463,0.0503457040084434,0.388126608290824,0
0.492965262603754,0.860395065239273,0.0681370754087061,0.158023950462369,0
0.658633147999913,0.550677088985096,0.423774958537058,0.889476890622585,0
0.632715314886528,0.502361111630813,0.408236586469081,0.687127308437219,0
0.808810909431812,0.640108214498198,0.166355784349624,0.832218554788729,0
0.790753520974407,0.393882812529233,0.376677364464643,0.853382980077653,0
0.785337746720608,0.89531407274918,0.0616020849936459,0.393300417359993,0
0.545298516611499,0.39326166430306,0.360807288862085,0.687716522545623,0
0.786080522683512,0.544715188570873,0.275245008292588,0.931922129172463,0
0.634006158550217,0.508787750657631,0.450978956210826,0.894768906225847,0
0.769443783397875,0.552148387072633,0.257380834428242,0.834922756576375,0
0.705363130908855,0.792334432191942,0.230804661080837,0.54720532474972,0
0.83557247834772,0.823227201802078,0.123613414607879,0.632923247588132,0
0.380921474879028,0.961440165839093,0.342977146918819,0.475017503659856,0
0.873389149701808,0.523344696105101,0.236452064531415,0.887249152095438,0
0.757285334141012,0.931164802598345,0.0466194240420445,0.314165689189558,0
0.647433817219422,0.820907250595891,0.226707519331424,0.571901397564945,0
0.687111034189329,0.478125853611079,0.457772416912572,0.763200487374633,0
0.682538995738053,0.344172245151489,0.48390376289659,0.796827518481137,0
0.792534741001954,0.374215613271618,0.351911603161953,0.779073169844604,0
0.671058419690053,0.347502497689403,0.385202576087191,0.72157723887722,0
0.605665289285998,0.673867246405011,0.319650203545351,0.806468625258008,0
0.871665621011185,0.661167384479526,0.166097314062938,0.855734380825081,0
0.763833300881956,0.837786766549297,0.0864453873823422,0.668076052265474,0
0.520344128824755,0.809835096371522,0.239294376117346,0.432808678178165,0
0.680966906806857,0.865581278742137,0.083124044198419,0.472426052720114,0
0.860120142209145,0.575220676003847,0.227704102785017,0.926402793311329,0
0.810188290100888,0.393108248174909,0.339026859370625,0.797063022268293,0
0.588357888208612,0.839025321144859,0.186252827018761,0.612582630913737,0
0.581644058874009,0.773595213416802,0.141292782217244,0.530629131545687,0
0.377813354102215,0.959969616122912,0.315846382492946,0.297825909053711,0
0.516300687248051,0.750212350372502,0.160966678872208,0.552260927284796,0
0.548983550757559,0.514441696258517,0.281224287591272,0.726160924556953,0
0.800272591566969,0.423383611415657,0.325961186378616,0.871136692217464,0
0.385587261752807,0.555246644489929,0.608072888620846,0.863612391681897,0
0.427117812921417,0.916762395836062,0.317914144786439,0.263491457304709,0
0.643402635051814,0.607819732307566,0.335115342365434,0.811525137074115,0
0.766220279947212,0.373287632789143,0.375867490899692,0.765904689162279,0
0.521595309694308,0.856989975565675,0.0672496607577487,0.247851823563109,0
0.771643265618127,0.728146620916231,0.153807051930988,0.755675277558035,0
0.49835651803936,0.448858172402309,0.586628470502079,0.809291033579749,0
0.680368359186264,0.881996804454306,0.0969263575074849,0.520636133009629,0
0.626289942236549,0.628182916927038,0.237559609709867,0.763905180174036,0
0.49933799190879,0.456289499975678,0.573636030757964,0.774722805677551,0
0.45766393353958,0.837786766549297,0.307062700583712,0.383652945615901,0
0.720002307653477,0.792645006305029,0.185625175005923,0.696885712467152,0
0.381209931563652,0.962368146321568,0.361026988605768,0.331923947734526,0
0.417425668318081,0.922494920429415,0.310900984341008,0.384125771752275,0
0.742819231407164,0.348430478171878,0.391517866758567,0.76355328841485,0
0.639905097750759,0.753621181902884,0.22615383289896,0.781777462560354,0
0.837000338936605,0.379633821895101,0.351282658797682,0.802471425843585,0
0.70517563406385,0.327060734077464,0.514653111336076,0.724634241705084,0
0.574879749619598,0.373287632789143,0.427725246085252,0.750384171235804,0
0.793861641751221,0.895856641982885,0.0505309410472354,0.358493139474617,0
0.612963243406962,0.512194711259621,0.407719645895707,0.831042854415014,0
0.855944731699226,0.630196035876923,0.257270122988778,0.850678778290006,0
0.339015930020408,0.978551676913118,0.258045103065027,0.0877092482973713,0
0.373818229020185,0.81045250274091,0.156021280720271,0.610109386508088,0
0.80677728980522,0.786916223568459,0.145208607060547,0.699002518708457,0
0.645984322379191,0.742934438927285,0.237928360652207,0.594360639042709,0
0.797842343999019,0.433370627172616,0.333896224179895,0.881011484219428,0
0.932313638953191,0.73519253724083,0.106377754323993,0.749914072942524,0
0.357138221231854,0.92048180147953,0.329394533353437,0.466315684188512,0
0.796479386164175,0.380876118347446,0.380959355547419,0.801648526510089,0
0.451089284555308,0.873326922285376,0.0645917246429879,0.0950016821699082,0
0.80896234919124,0.89934031064895,0.0616408555366489,0.385771570419269,0
0.567900540135142,0.797520645694807,0.25571973205247,0.693123107558853,0
0.854538505361689,0.598914113161233,0.216372369526353,0.918519326768324,0
0.890494631099958,0.712505659558386,0.103202877635858,0.729337952480973,0
0.692483539940434,0.86217618906854,0.0730092403127491,0.653973103467089,0
0.659700437733019,0.799922917750246,0.20714454950783,0.609409240113842,0
0.664474395863531,0.48772708393359,0.463234755637883,0.711466033807069,0
0.817197787537229,0.858924515523093,0.029267452129149,0.383889358684088,0
0.761359784811313,0.896631206337209,0.043517780601805,0.324631513861989,0
0.696341648097268,0.815021309874386,0.0672151980528572,0.658437673331697,0
0.556935580410907,0.602401523684083,0.439166864109247,0.827280249506715,0
0.810440689699933,0.543243890483336,0.263581967389665,0.845740473007993,0
0.947147523959933,0.626401793097771,0.170564542184505,0.909581094228793,0
0.603271098803626,0.638716243774486,0.237891744028259,0.766374787455559,0
0.603487441317093,0.554008089894367,0.471393801020958,0.73968466133828,0
0.495766898153156,0.800776061097038,0.279673465871153,0.447739072715204,0
0.414086782193569,0.899576047626353,0.100506170978095,0.244087400092747,0
0.347301848286207,0.984591033762774,0.354530768733711,0.456677305254735,0
0.682322653224585,0.757336845689568,0.195111465311134,0.798003218854851,0
0.587067044544923,0.539295109018997,0.485713054903397,0.724281440664866,0
0.842906489554262,0.909484484390845,0.0301936373231094,0.394828009492894,0
0.481846699694957,0.669377018264003,0.361875632713723,0.743447266246579,0
0.605636443617535,0.63561798635719,0.414956813922933,0.848797475835857,0
0.548983550757559,0.514441696258517,0.281224287591272,0.726160924556953,0
0.316884090892701,0.894696666379791,0.170379305145713,0.279831237440556,0
0.732968435627285,0.397987629421472,0.310681284597325,0.743211762459423,0
0.904059306694359,0.573286136046429,0.229512740431215,0.952617365449139,0
0.411281540935609,0.573443294031364,0.532737415727917,0.87101848568337,0
0.339369289459072,0.962910715555273,0.360548818575398,0.282304481846204,0
0.670784385839661,0.51413044861121,0.431714304176449,0.752029969902798,0
0.541657472109844,0.491675865397928,0.545841859262929,0.810466733953463,0
0.704678046282875,0.622764708303554,0.249740021969974,0.823635851132509,0
0.655424067383481,0.591329369459713,0.321459495552157,0.769666930358166,0
0.412110853903901,0.870771234101786,0.332862343033149,0.298180528655992,0
0.788395387577613,0.434841176888796,0.341021388416223,0.87771988688544,0
0.796248620816477,0.549206165083238,0.278088181446141,0.930867363175937,0
0.680563067448384,0.871156645350556,0.0908006117130118,0.503705320203315,0
0.743677390043918,0.77475893087668,0.182673875115773,0.798591523682224,0
0.407372952858966,0.573982121408285,0.552450082925884,0.848561972048701,0
0.626145713894237,0.64816069029774,0.28787128179723,0.744151959045982,0
0.707908761150654,0.77197124757247,0.181747689921813,0.784129045163989,0
0.682978892182103,0.866434422088929,0.0878109720636699,0.645034870927558,0
0.811681053443812,0.410373175377086,0.314373101858832,0.838568064231612,0
0.626621667423865,0.533410290854528,0.432119240958925,0.888658537694245,0
0.656368763025622,0.478203310046511,0.452236844939367,0.750618765741928,0
0.535224166901038,0.541929376195056,0.260335580588882,0.736863162297571,0
0.580922917162452,0.831747409699641,0.155689577185689,0.588004764632605,0
0.837332064123921,0.348662473292497,0.364572339371486,0.777662247560854,0
0.549272728583894,0.893690106904848,0.154840933077735,0.37789719668658,0
0.549185470436796,0.85938850576433,0.18854115062356,0.607054202242287,0
0.88908840476242,0.637241952201521,0.168608783681909,0.883366522090983,0
0.797027453864959,0.914131870516788,0.0494238266525944,0.3167571401293,0
0.806568158708868,0.377699281937683,0.392624981153208,0.925457141038581,0
0.730913181749346,0.406193521349164,0.323488487302647,0.797533120561572,0
0.666731569420707,0.739682765381838,0.250552049453982,0.854558680451367,0
0.777830661503292,0.545102096562356,0.269007689491029,0.868899860880002,0
0.726550274394421,0.601237806224205,0.318762788894393,0.809172827045655,0
0.779929183883925,0.785056520746725,0.155284640403214,0.691124507851642,0
0.73540589461235,0.623539272657878,0.253431408447671,0.849854969675477,0
0.638462814327644,0.800001496742714,0.185551510974218,0.552970166489357,0
0.867540690421075,0.784977941754257,0.0862213798005471,0.671722269201742,0
0.686894691675861,0.762912212297987,0.193561074374825,0.694651608972785,0
0.622785193518378,0.691442747720274,0.286983867146273,0.784716986278949,0
0.506673950197953,0.880140843489356,0.234348116397786,0.630568209716577,0
0.785445917977342,0.881843388326155,0.0489068860792211,0.371895941878756,0
0.574879749619598,0.373287632789143,0.427725246085252,0.750384171235804,0
0.863660948012894,0.605574618237062,0.220137420035755,0.924984314902207,0
0.784876216025211,0.890359854366934,0.0437762508884916,0.330278149067532,0
0.896638758482429,0.889353294891991,0.063669847287139,0.471371286723588,0
0.825656779813801,0.512736719214809,0.315665453292265,0.880193131291088,0
0.702154050292423,0.769726133501966,0.2103556120361,0.818109241023123,0
0.888280726045475,0.520557012800892,0.2329454843087,0.881247897287615,0
0.755273348765766,0.749748360131264,0.143657785340427,0.744387462833138,0
0.80004182621927,0.509175032834793,0.247266892110195,0.823870445638634,0
0.606184511318319,0.336662338585653,0.590359058306589,0.60599943624576,0
0.572424983233455,0.806347685848672,0.109367393973334,0.601298453312965,0
0.646763155427673,0.805576863351132,0.220469554354147,0.49747674513762,0
0.522962594379421,0.498102504424746,0.560570357765955,0.85996708402666,0
0.801195652957763,0.405497535987308,0.322454606155901,0.822812042517981,0
0.715307675111236,0.363454033160335,0.383914532491869,0.747679969448157,0
0.531077602059581,0.481764809333688,0.576147500376936,0.840213862898606,0
0.414086782193569,0.899576047626353,0.100506170978095,0.244087400092747,0
0.635816224246227,0.274641062387978,0.578805436491697,0.695592714840376,0
0.604605210970008,0.349901027888059,0.57622073362483,0.619520445183993,0
0.572453828901918,0.91002705362455,0.166653025179314,0.410585849768588,0
0.53965558271856,0.625705807735915,0.413922932776186,0.842330669139911,0
0.741643770417325,0.748356389407552,0.232982531716458,0.645735017321804,0
0.693009973389871,0.64684355670971,0.254169341116161,0.740272056884621,0
0.348080681334689,0.96298929454774,0.231099920304995,0.0693690498922501,0
0.806020091008084,0.744330151507781,0.123062011329614,0.759437882466334,0
0.647304011711341,0.515369329391911,0.435182113856161,0.746386062540349,0
0.688611008949369,0.558730313155994,0.396794968445086,0.788714913118197,0
0.662621061664828,0.742855859934817,0.202825941801107,0.574483755694372,0
0.511583627198581,0.779249159017688,0.139229327761863,0.49077534393555,0
0.599463470566601,0.816027869349329,0.219251297736231,0.578248179164734,0
0.590261702327124,0.546573394649893,0.46271781506451,0.725457141038581,0
0.673178576322033,0.853581144035293,0.0880694423503565,0.659146912536258,0
0.531575189840556,0.348662473292497,0.424662373188016,0.687361902943343,0
0.722151309953919,0.771196683218146,0.216076851831908,0.842095165352756,0
0.629340371676438,0.842740984931543,0.173261248842269,0.651263445993253,0
0.369541858670647,0.952770283670163,0.337368341697719,0.479363866990371,0
0.678954921431611,0.90723937032034,0.0981067051500205,0.486183474726534,0
0.581997418312673,0.880836828851213,0.168755250177698,0.614937668785291,0
0.527631265820046,0.860316486246805,0.0861481465526526,0.336743137201415,0
0.623448643893011,0.336273185480099,0.594714282637258,0.58447675423043,0
0.840714218751127,0.896245795088439,0.0459904796777737,0.374960218954872,0
0.814161780931571,0.803328007423844,0.108406746074483,0.67936932267656,0
0.797842343999019,0.414324576141173,0.335227346156331,0.810584031206525,0
0.87054785135827,0.329384427140436,0.378598660262347,0.755675277558035,0
0.622511159667986,0.601237806224205,0.367303508734142,0.794006019440428,0
0.661250892412868,0.709717976254177,0.150300471708273,0.670312883602935,0
0.593009252248159,0.829113142523583,0.139117323970965,0.695122616547096,0
0.531575189840556,0.348662473292497,0.424662373188016,0.687361902943343,0
0.921431610525784,0.712969649799624,0.130368104766623,0.784129045163989,0
0.700509847190071,0.727061482448821,0.259152648243479,0.641861480127663,0
0.621768383705082,0.339218026769243,0.568837099101816,0.636451257990307,0
0.720564798188492,0.599535261387406,0.28569151571284,0.773899724487847,0
0.545298516611499,0.39326166430306,0.360807288862085,0.687716522545623,0
0.777196056797121,0.874254902767852,0.0595730932431559,0.472780672322395,0
0.382760386243501,0.590861637361692,0.562082408943072,0.862318484774089,0
0.7879266454651,0.890591849487553,0.0584272083055119,0.406112187093665,0
0.762088137939987,0.563373957425154,0.310754517845219,0.940860361711994,0
0.829096625777932,0.608826291782508,0.272143364852349,0.865375487601953,0
0.496219054006303,0.273555923920568,0.58773558489672,0.638915409585641,0
0.81189739595728,0.869375521521289,0.0153919055721886,0.301117506387699,0
0.761330939142851,0.770654113984442,0.198691709565555,0.734628149522173,0
0.630342758655503,0.624235258019735,0.352833480517802,0.787303708957327,0
0.584326706041004,0.607202325938177,0.336222456760075,0.761789283213763,0
0.655099553613281,0.561903407708973,0.409382471406725,0.859496985733381,0
0.764518385507936,0.564305679764413,0.283330820427768,0.927812178910136,0
0.724242620917437,0.732868844177858,0.131625993495164,0.716756230848268,0
0.791200628835572,0.568174759679248,0.305585112111487,0.858908680906007,0
0.757833401841796,0.362986301062313,0.412445344303961,0.917464560771798,0
0.793840007499874,0.662099106818786,0.258118767096732,0.807879829418878,0
0.581326756520924,0.602554939812234,0.440239515798996,0.852677377997218,0
0.577363361674203,0.725512353740173,0.323083550520171,0.765904689162279,0
0.639119053285161,0.768177004793319,0.228147039438258,0.813170935741109,0
0.867850781357045,0.809677938386586,0.126417817218429,0.711817925566255,0
0.422711637063799,0.946031199601866,0.234421780429491,0.157196504723715,0
0.798664445550195,0.524041429838314,0.266091713873393,0.88477590768979,0
